"","teach","class.type","class.per","pre.2","pre.4","Q2A1","Q2A2","Q2A3","Q2A4","Q2A5","Q2A6","Q4A1","Q4A2","Q4A3","Q4A4","Q4A5","Q4A6","Q4A7","Q4_Fac1_Score","Q4_Fac2_Score","Q2_1_Fac_Score","Q2_2Fac_Fac1_Score","Q2_2Fac_Fac2_Score"
"140",2,1,0.27952917,-3.730343068,0.866402773,0,0,1,0,0,1,5,5,5,3,5,3,5,0.9266933280179,-1.56581225366612,-0.950575109220975,-0.898080152217355,0.0557363887700542
"141",2,1,0.32572748,-3.178228016,1.885181397,0,0,0,0,0,0,5,3,5,3,5,3,5,0.9266933280179,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"142",2,1,0.829167888,-2.621886061,3.820054341,0,0,0,0,0,0,5,5,5,5,5,5,5,0.9266933280179,-0.2990735437435,-1.13165369411085,-1.10699228536153,-0.572480043784732
"143",2,1,0.143922033,-3.918354414,1.297975002,0,0,0,0,0,0,5,5,3,2,4,3,5,-0.405406462406962,-1.75758353508006,-1.13165369411085,-1.10699228536153,-0.572480043784732
"144",2,1,0.543877643,-3.263393087,-0.116873354,0,0,0,0,0,0,3,5,4,4,4,1,5,-0.648460773649967,-1.75758353508006,-1.13165369411085,-1.10699228536153,-0.572480043784732
"145",2,1,0.360122799,-3.210442262,3.543083364,0,0,0,0,0,0,5,3,5,5,5,5,5,0.9266933280179,-1.11158532195804,-1.13165369411085,-1.10699228536153,-0.572480043784732
"146",2,1,0.634574123,-2.990942711,2.725553162,0,0,0,0,0,0,5,5,5,4,5,3,5,0.9266933280179,-1.36113031943693,-1.13165369411085,-1.10699228536153,-0.572480043784732
"147",2,1,0.68251715,-2.845845415,2.034932124,0,0,0,0,0,0,5,5,5,5,5,1,5,0.9266933280179,-1.56581225366612,-1.13165369411085,-1.10699228536153,-0.572480043784732
"148",2,1,0.522635075,-2.903951424,3.858153063,0,0,0,0,0,0,5,4,5,3,5,5,5,0.9266933280179,-1.36113031943693,-1.13165369411085,-1.10699228536153,-0.572480043784732
"149",2,1,0.765637098,-3.72615345,1.465519173,0,0,0,0,0,0,5,3,5,3,4,1,5,0.39497379111749,-2.41763584278387,-1.13165369411085,-1.10699228536153,-0.572480043784732
"150",2,1,0.783274193,-3.237964642,0.423920929,1,0,0,0,0,1,5,5,4,1,5,1,5,0.39497379111749,-2.41763584278387,-0.751821144860298,-0.700521104254516,-0.572480043784732
"151",2,1,0.249314642,-3.203880024,0.281258486,0,0,0,0,0,0,5,5,3,1,5,1,5,-0.0936781356758963,-2.41763584278387,-1.13165369411085,-1.10699228536153,-0.572480043784732
"152",2,1,0.242406581,-2.908570721,2.05243663,0,0,0,0,0,0,5,5,3,1,5,1,5,-0.0936781356758963,-2.41763584278387,-1.13165369411085,-1.10699228536153,-0.572480043784732
"153",2,1,0.52994006,-4.248226035,0.521431422,0,0,0,0,0,0,5,5,3,3,3,1,3,-1.04323423993162,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"154",2,1,0.58655026,-3.675806829,1.962258089,0,0,0,0,0,0,5,5,5,4,5,3,5,0.9266933280179,-1.36113031943693,-1.13165369411085,-1.10699228536153,-0.572480043784732
"155",2,1,0.156500611,-3.701060547,1.189225572,0,0,0,0,0,0,5,3,5,3,5,3,5,0.9266933280179,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"156",2,1,0.451904075,-3.236675196,2.114025745,0,1,0,0,0,1,5,3,5,3,5,5,5,0.9266933280179,-1.56581225366612,-0.781557363017546,-0.735944560857401,-0.572480043784732
"157",2,1,0.442987262,-3.789180808,2.069631898,0,0,0,0,0,0,5,5,5,1,5,3,5,0.9266933280179,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"158",2,1,0.514446751,-4.095476797,-0.781762195,0,0,0,0,0,0,5,5,2,1,3,1,3,-1.21871557512806,-2.41763584278387,-1.13165369411085,-1.10699228536153,-0.572480043784732
"159",2,1,0.422122364,-2.959407718,1.104887164,0,0,0,0,0,0,5,4,3,3,5,1,5,-0.0936781356758963,-2.17240806379916,-1.13165369411085,-1.10699228536153,-0.572480043784732
"160",2,1,0.771458306,-3.755867067,2.504847029,0,0,0,0,0,0,5,5,5,5,3,3,5,-0.0936781356758963,-1.11158532195804,-1.13165369411085,-1.10699228536153,-0.572480043784732
"161",2,1,0.295862546,-2.871144042,1.823144197,0,0,0,0,0,0,5,3,5,5,5,5,5,0.9266933280179,-1.11158532195804,-1.13165369411085,-1.10699228536153,-0.572480043784732
"162",2,1,0.167979775,-2.917169483,3.831769139,1,0,0,0,0,1,5,1,4,4,5,3,5,0.39497379111749,-2.17240806379916,-0.751821144860298,-0.700521104254516,-0.572480043784732
"163",2,1,0.128346345,-3.449987323,0.940148722,0,0,0,0,0,0,5,5,3,4,5,4,5,-0.0936781356758963,-1.11158532195804,-1.13165369411085,-1.10699228536153,-0.572480043784732
"164",2,1,0.13781591,-4.164156959,1.33566224,0,1,0,0,0,1,5,5,3,3,5,1,5,-0.0936781356758963,-1.95500140211954,-0.781557363017546,-0.735944560857401,-0.572480043784732
"165",2,1,0.813201581,-3.453372562,1.495048151,0,0,0,0,0,0,5,3,4,1,5,5,5,0.39497379111749,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"166",2,1,0.226074036,-3.921913289,0.974969396,1,0,0,0,0,1,5,3,4,3,3,3,5,-0.405406462406962,-1.95500140211954,-0.751821144860298,-0.700521104254516,-0.572480043784732
"167",2,1,0.871687654,-3.552564423,0.925331706,0,0,0,0,0,0,5,5,5,1,5,2,5,0.9266933280179,-2.17240806379916,-1.13165369411085,-1.10699228536153,-0.572480043784732
"168",2,1,0.343809526,-2.798451999,0.46348859,1,0,1,0,0,1,5,5,3,3,4,3,5,-0.405406462406962,-1.56581225366612,-0.701970761654241,-0.700521104254516,0.0557363887700542
"169",2,1,0.804527194,-3.137706492,2.901606703,1,0,0,0,0,1,5,4,5,3,5,3,5,0.9266933280179,-1.75758353508006,-0.751821144860298,-0.700521104254516,-0.572480043784732
"170",2,1,0.776963645,-3.756934643,0.48984213,0,0,0,0,0,0,5,5,3,3,4,3,5,-0.405406462406962,-1.56581225366612,-1.13165369411085,-1.10699228536153,-0.572480043784732
"171",2,1,0.749075262,-3.807275596,0.754687978,0,0,0,0,0,0,5,5,4,3,3,3,5,-0.405406462406962,-1.56581225366612,-1.13165369411085,-1.10699228536153,-0.572480043784732
"172",2,1,0.079392609,-3.319820366,2.046332964,0,1,0,0,0,1,5,5,5,3,5,5,5,0.9266933280179,-1.11158532195804,-0.781557363017546,-0.735944560857401,-0.572480043784732
"173",2,1,0.25843541,-3.408896627,2.254007117,0,0,0,0,0,0,5,5,5,4,5,3,5,0.9266933280179,-1.36113031943693,-1.13165369411085,-1.10699228536153,-0.572480043784732
"174",2,1,0.473004546,-2.493035805,1.981188539,0,0,0,0,0,0,5,5,3,1,5,4,5,-0.0936781356758963,-1.75758353508006,-1.13165369411085,-1.10699228536153,-0.572480043784732
"175",2,1,0.664182039,-3.360841745,2.467865989,0,1,0,0,0,1,5,5,5,3,5,2,5,0.9266933280179,-1.75758353508006,-0.781557363017546,-0.735944560857401,-0.572480043784732
"176",2,1,0.485423295,-3.618923901,1.078921108,0,0,0,0,0,0,5,5,1,3,5,1,3,-1.04323423993162,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"177",2,1,0.053655398,-3.824678689,0.389226758,0,0,0,0,0,0,5,5,5,1,3,1,5,-0.0936781356758963,-2.41763584278387,-1.13165369411085,-1.10699228536153,-0.572480043784732
"178",2,1,0.696722405,-4.012003912,0.981052911,0,0,0,0,0,0,5,3,5,3,5,3,5,0.9266933280179,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"179",2,1,0.581163434,-3.06008192,0.723748147,0,0,0,0,0,0,5,5,5,1,5,4,5,0.9266933280179,-1.75758353508006,-1.13165369411085,-1.10699228536153,-0.572480043784732
"180",2,1,0.280888463,-3.342220354,1.683242628,0,0,0,0,0,0,5,3,3,1,5,1,5,-0.0936781356758963,-2.99201016400882,-1.13165369411085,-1.10699228536153,-0.572480043784732
"181",2,1,0.204634227,-4.413963224,0.634130204,0,0,0,0,0,0,5,5,4,1,5,3,5,0.39497379111749,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"182",2,1,0.104492766,-3.184879945,3.983432761,0,0,0,0,0,0,5,4,5,5,5,4,5,0.9266933280179,-1.11158532195804,-1.13165369411085,-1.10699228536153,-0.572480043784732
"183",2,1,0.286401328,-3.884487846,-0.197891796,0,0,0,0,0,0,5,5,3,1,3,1,3,-1.04323423993162,-2.41763584278387,-1.13165369411085,-1.10699228536153,-0.572480043784732
"184",2,1,0.336755111,-2.706798641,3.46170641,0,0,0,0,0,0,5,3,5,3,5,4,5,0.9266933280179,-1.75758353508006,-1.13165369411085,-1.10699228536153,-0.572480043784732
"185",2,1,0.082870205,-4.158479481,-1.198575298,0,0,0,0,0,0,3,5,2,1,1,1,5,-1.55738901126244,-2.41763584278387,-1.13165369411085,-1.10699228536153,-0.572480043784732
"186",2,1,0.352765664,-3.842241668,2.301818323,0,0,0,0,0,0,5,5,5,1,5,3,5,0.9266933280179,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"187",2,1,0.911107552,-3.615246545,2.422161713,0,1,0,0,0,1,5,1,5,3,4,5,5,0.39497379111749,-1.95500140211954,-0.781557363017546,-0.735944560857401,-0.572480043784732
"188",2,1,0.279263107,-3.215805071,1.244902267,0,0,0,0,0,0,5,3,5,3,5,1,5,0.9266933280179,-2.41763584278387,-1.13165369411085,-1.10699228536153,-0.572480043784732
"189",2,1,0.339366411,-3.495692196,0.379061486,0,1,0,0,0,1,5,5,3,1,1,3,5,-1.04323423993162,-1.95500140211954,-0.781557363017546,-0.735944560857401,-0.572480043784732
"190",2,1,0.683137301,-3.260257483,2.205368125,0,0,0,0,0,0,5,1,5,3,5,3,5,0.9266933280179,-2.41763584278387,-1.13165369411085,-1.10699228536153,-0.572480043784732
"191",2,1,0.491262928,-4.148307181,1.731190068,0,0,0,0,0,0,5,2,5,5,3,3,5,-0.0936781356758963,-1.75758353508006,-1.13165369411085,-1.10699228536153,-0.572480043784732
"192",2,1,0.854848063,-2.86186003,3.360016565,1,0,0,0,0,1,5,3,5,5,5,4,5,0.9266933280179,-1.36113031943693,-0.751821144860298,-0.700521104254516,-0.572480043784732
"193",2,1,0.484898135,-4.006952696,0.785400869,0,0,0,0,0,0,5,3,5,2,5,3,5,0.9266933280179,-2.17240806379916,-1.13165369411085,-1.10699228536153,-0.572480043784732
"194",2,1,0.366593811,-3.942277604,0.722499793,0,0,0,0,0,0,5,5,4,1,5,3,5,0.39497379111749,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"195",2,1,0.415307369,-1.990092575,3.363648163,1,0,0,0,0,1,5,3,5,4,5,5,5,0.9266933280179,-1.36113031943693,-0.751821144860298,-0.700521104254516,-0.572480043784732
"196",2,1,0.350378434,-3.112879262,3.308791313,0,0,0,0,0,0,5,5,5,5,5,5,5,0.9266933280179,-0.2990735437435,-1.13165369411085,-1.10699228536153,-0.572480043784732
"197",2,1,0.366408533,-3.994887936,1.111742536,0,0,0,0,0,0,5,4,4,3,5,3,3,-0.405406462406962,-1.75758353508006,-1.13165369411085,-1.10699228536153,-0.572480043784732
"198",2,1,0.406535349,-3.714721857,0.31004961,0,0,0,0,0,0,5,5,4,1,3,1,3,-0.85603797255497,-2.41763584278387,-1.13165369411085,-1.10699228536153,-0.572480043784732
"199",2,1,0.791830445,-3.875627413,0.511932029,0,0,0,0,0,0,4,5,5,3,5,3,5,0.39497379111749,-1.56581225366612,-1.13165369411085,-1.10699228536153,-0.572480043784732
"200",2,1,0.602927463,-2.718372657,1.643262159,0,0,0,0,0,0,5,5,3,1,5,3,5,-0.0936781356758963,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"201",2,1,0.901718543,-2.899164036,2.574617079,0,0,0,0,0,0,5,1,5,3,5,3,4,0.39497379111749,-2.41763584278387,-1.13165369411085,-1.10699228536153,-0.572480043784732
"202",2,1,0.43766035,-3.93125166,0.964276125,0,0,0,0,0,0,5,3,5,3,4,1,4,-0.0936781356758963,-2.41763584278387,-1.13165369411085,-1.10699228536153,-0.572480043784732
"203",2,1,0.095474472,-3.003995597,1.465790864,0,0,0,0,0,0,5,3,5,3,5,4,5,0.9266933280179,-1.75758353508006,-1.13165369411085,-1.10699228536153,-0.572480043784732
"204",2,1,0.667646241,-3.025409252,-0.228019379,0,0,0,0,0,0,5,5,5,1,4,1,5,0.39497379111749,-2.41763584278387,-1.13165369411085,-1.10699228536153,-0.572480043784732
"205",2,1,0.192383309,-3.328307106,3.116118249,0,0,0,0,0,0,5,3,3,5,5,3,5,-0.0936781356758963,-1.56581225366612,-1.13165369411085,-1.10699228536153,-0.572480043784732
"206",2,1,0.489490053,-3.971058804,-0.36013667,0,0,0,0,0,0,5,5,3,3,5,1,5,-0.0936781356758963,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"207",2,1,0.612305524,-3.668207357,1.740230185,0,0,0,0,0,0,5,5,5,3,5,1,5,0.9266933280179,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"208",2,1,0.105678785,-3.398415621,0.510966019,0,0,0,0,0,0,5,5,5,1,5,3,3,-0.0936781356758963,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"209",2,1,0.117988217,-3.902937711,2.678459413,1,0,0,0,0,1,5,3,5,3,5,3,5,0.9266933280179,-1.95500140211954,-0.751821144860298,-0.700521104254516,-0.572480043784732
"210",2,1,0.859791896,-3.963164087,0.275950277,0,0,0,0,0,0,5,5,4,3,5,1,5,0.39497379111749,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"211",2,1,0.77415371,-3.457778142,2.011411831,0,0,0,0,0,0,5,3,5,3,5,3,5,0.9266933280179,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"212",2,1,0.586988221,-2.406316995,1.689987003,0,0,0,0,0,0,5,5,5,3,5,3,5,0.9266933280179,-1.56581225366612,-1.13165369411085,-1.10699228536153,-0.572480043784732
"213",2,1,0.547960677,-2.927597616,1.356866069,0,1,0,0,0,1,5,4,5,5,5,4,5,0.9266933280179,-1.11158532195804,-0.781557363017546,-0.735944560857401,-0.572480043784732
"214",2,1,0.399870082,-3.149329168,1.100164711,0,0,0,0,0,0,5,5,5,3,5,3,5,0.9266933280179,-1.56581225366612,-1.13165369411085,-1.10699228536153,-0.572480043784732
"215",2,1,0.090222007,-3.292837588,2.277801279,0,0,0,0,0,0,5,5,3,1,4,4,5,-0.405406462406962,-1.75758353508006,-1.13165369411085,-1.10699228536153,-0.572480043784732
"216",2,1,0.336123007,-3.861840948,1.826781412,0,0,0,0,0,0,5,5,5,3,4,5,3,-0.405406462406962,-1.11158532195804,-1.13165369411085,-1.10699228536153,-0.572480043784732
"217",2,1,0.410027968,-3.583467065,0.892661166,0,0,0,0,0,0,5,5,3,1,5,2,4,-0.405406462406962,-2.17240806379916,-1.13165369411085,-1.10699228536153,-0.572480043784732
"218",2,1,0.32044828,-3.001527178,2.130047529,1,0,0,0,0,1,5,3,5,1,5,3,5,0.9266933280179,-2.41763584278387,-0.751821144860298,-0.700521104254516,-0.572480043784732
"219",2,1,0.051163369,-3.456455102,2.033427536,0,0,0,0,0,0,5,4,5,1,5,1,5,0.9266933280179,-2.6880809911662,-1.13165369411085,-1.10699228536153,-0.572480043784732
"220",2,1,0.212180281,-2.731514933,4.153865984,0,0,0,0,0,0,5,3,5,5,5,4,5,0.9266933280179,-1.36113031943693,-1.13165369411085,-1.10699228536153,-0.572480043784732
"221",2,1,0.765223107,-3.399706452,1.45620748,1,0,0,0,0,1,5,1,5,3,5,1,5,0.9266933280179,-2.99201016400882,-0.751821144860298,-0.700521104254516,-0.572480043784732
"222",2,1,0.455792496,-4.09562852,-0.262642474,1,0,0,0,0,1,5,5,3,3,5,5,4,-0.405406462406962,-1.11158532195804,-0.751821144860298,-0.700521104254516,-0.572480043784732
"223",2,1,0.337336262,-3.230586823,2.421405106,0,0,0,0,0,0,5,5,5,3,5,5,5,0.9266933280179,-1.11158532195804,-1.13165369411085,-1.10699228536153,-0.572480043784732
"224",2,1,0.789214732,-3.02007674,1.309453341,0,1,0,0,0,1,5,5,3,3,5,4,5,-0.0936781356758963,-1.36113031943693,-0.781557363017546,-0.735944560857401,-0.572480043784732
"225",2,1,0.328085245,-4.159341619,0.446416791,0,0,0,0,0,0,5,3,3,3,1,1,3,-1.3884666837332,-2.41763584278387,-1.13165369411085,-1.10699228536153,-0.572480043784732
"226",2,1,0.468873124,-3.513218469,2.516121016,0,0,0,0,0,0,5,3,3,5,5,3,5,-0.0936781356758963,-1.56581225366612,-1.13165369411085,-1.10699228536153,-0.572480043784732
"227",2,1,0.876359939,-3.204132819,0.595528991,1,0,0,0,0,1,5,3,3,1,5,1,5,-0.0936781356758963,-2.99201016400882,-0.751821144860298,-0.700521104254516,-0.572480043784732
"228",2,2,0.364441127,-0.823801276,1.408211544,1,1,0,0,0,1,5,3,5,3,5,1,5,0.9266933280179,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"229",2,2,0.425384761,-2.193912616,-0.779395812,1,0,0,0,0,1,5,5,3,1,3,3,5,-0.648460773649967,-1.95500140211954,-0.751821144860298,-0.700521104254516,-0.572480043784732
"230",2,2,0.438192395,-1.604597832,-0.751311277,1,1,0,0,0,1,5,5,4,1,1,1,4,-1.04323423993162,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"231",2,2,0.199416322,-2.975458416,-0.038437879,0,0,0,0,0,0,4,5,3,1,3,1,3,-1.21871557512806,-2.41763584278387,-1.13165369411085,-1.10699228536153,-0.572480043784732
"232",2,2,0.531050922,-1.906457946,-1.071120424,0,0,0,0,0,0,3,5,3,1,1,2,5,-1.3884666837332,-2.17240806379916,-1.13165369411085,-1.10699228536153,-0.572480043784732
"233",2,2,0.783856662,-0.481075655,-0.471988506,1,1,0,0,0,1,5,5,4,1,3,1,5,-0.405406462406962,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"234",2,2,0.606382021,-0.583333157,-0.068909106,0,1,0,0,0,1,5,5,4,1,5,4,3,-0.405406462406962,-1.75758353508006,-0.781557363017546,-0.735944560857401,-0.572480043784732
"235",2,2,0.713727379,-1.050571699,0.257795057,1,0,0,0,0,1,5,4,5,2,3,3,5,-0.0936781356758963,-1.95500140211954,-0.751821144860298,-0.700521104254516,-0.572480043784732
"236",2,2,0.869376952,3.173627133,0.627489585,1,1,1,1,1,1,5,3,4,1,4,5,5,-0.0936781356758963,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"237",2,2,0.462260854,-1.30417965,-1.16655065,0,1,0,0,0,1,4,5,3,1,3,1,4,-1.04323423993162,-2.41763584278387,-0.781557363017546,-0.735944560857401,-0.572480043784732
"238",2,2,0.095055797,-4.016427078,-0.508922009,0,0,0,0,0,0,5,5,3,3,3,1,5,-0.648460773649967,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"239",2,2,0.413367736,-1.929944002,0.156929625,1,0,0,0,0,1,5,5,3,4,3,3,5,-0.648460773649967,-1.36113031943693,-0.751821144860298,-0.700521104254516,-0.572480043784732
"240",2,2,0.529894106,-0.959848723,0.08689892,1,0,0,0,0,1,5,5,4,3,4,1,5,-0.0936781356758963,-1.95500140211954,-0.751821144860298,-0.700521104254516,-0.572480043784732
"241",2,2,0.216194224,-2.100273751,-0.043418781,0,0,0,0,0,0,5,5,5,1,3,3,5,-0.0936781356758963,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"242",2,2,0.181791449,-2.244975577,1.312006169,1,1,0,0,0,1,5,5,4,3,5,3,5,0.39497379111749,-1.56581225366612,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"243",2,2,0.188755565,-2.565216978,-0.016181635,1,0,0,0,0,1,5,5,3,1,5,1,5,-0.0936781356758963,-2.41763584278387,-0.751821144860298,-0.700521104254516,-0.572480043784732
"244",2,2,0.438796023,-1.675700311,0.037583606,0,1,0,0,0,1,5,5,5,1,3,1,5,-0.0936781356758963,-2.41763584278387,-0.781557363017546,-0.735944560857401,-0.572480043784732
"245",2,2,0.668123859,-0.765375178,0.149989508,1,1,0,1,0,1,5,4,3,3,5,1,5,-0.0936781356758963,-2.17240806379916,0.201954427153208,7.53230675054617e-05,0.228909840824867
"246",2,2,0.40238019,-3.103326817,-1.289558629,0,0,0,0,0,0,4,5,3,1,5,1,5,-0.405406462406962,-2.41763584278387,-1.13165369411085,-1.10699228536153,-0.572480043784732
"247",2,2,0.129458323,-3.190059248,0.357291229,0,0,0,0,0,0,5,5,1,1,3,1,3,-1.3884666837332,-2.41763584278387,-1.13165369411085,-1.10699228536153,-0.572480043784732
"248",2,2,0.495043764,-0.63239699,0.627216707,1,0,0,0,0,1,5,5,4,3,5,3,4,-0.0936781356758963,-1.56581225366612,-0.751821144860298,-0.700521104254516,-0.572480043784732
"249",2,2,0.315965949,-2.46279769,0.407674489,1,1,0,0,0,1,5,3,3,1,3,3,3,-1.04323423993162,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"250",2,2,0.447708136,-1.713304079,0.537446922,0,1,0,0,0,1,4,5,5,5,5,1,5,0.39497379111749,-1.56581225366612,-0.781557363017546,-0.735944560857401,-0.572480043784732
"251",2,2,0.602373859,0.574841767,1.112179469,1,1,0,0,1,1,5,5,5,1,5,3,5,0.9266933280179,-1.95500140211954,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"252",2,2,0.134716616,-3.458295189,-0.315479894,0,0,0,0,0,0,5,5,1,3,3,1,4,-1.21871557512806,-1.95500140211954,-1.13165369411085,-1.10699228536153,-0.572480043784732
"253",2,2,0.766709637,1.552553703,0.22677499,1,1,0,0,1,1,5,5,5,3,5,2,3,-0.0936781356758963,-1.75758353508006,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"254",2,2,0.431002111,-1.068105709,-0.577204668,1,0,0,0,0,1,5,5,3,1,4,1,4,-0.648460773649967,-2.41763584278387,-0.751821144860298,-0.700521104254516,-0.572480043784732
"255",2,2,0.821593213,1.620645518,0.047515748,1,1,0,0,0,1,5,4,3,3,3,1,3,-1.04323423993162,-2.17240806379916,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"256",2,2,0.106848157,-3.497892174,-0.647972368,0,0,0,0,0,0,3,5,3,1,5,1,5,-0.648460773649967,-2.41763584278387,-1.13165369411085,-1.10699228536153,-0.572480043784732
"257",2,2,0.459015313,-1.224828267,0.234557612,1,1,0,0,0,1,5,5,3,3,5,3,5,-0.0936781356758963,-1.56581225366612,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"258",2,2,0.854980961,-0.231884256,0.105590121,1,1,0,0,0,1,4,5,5,3,4,1,3,-0.648460773649967,-1.95500140211954,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"259",2,2,0.921823229,2.074467616,-0.506095611,1,1,1,1,0,1,3,5,3,1,5,1,5,-0.648460773649967,-2.41763584278387,0.618471880368537,7.53230675054617e-05,0.654996241765911
"260",2,2,0.710280779,0.832425783,0.266959712,1,1,0,1,0,1,5,5,1,3,5,1,5,-0.648460773649967,-1.95500140211954,0.201954427153208,7.53230675054617e-05,0.228909840824867
"261",2,2,0.051391237,-3.320760103,0.469773833,1,0,0,0,0,1,5,5,5,1,5,1,5,0.9266933280179,-2.41763584278387,-0.751821144860298,-0.700521104254516,-0.572480043784732
"262",2,2,0.527931541,1.252917196,0.591994736,1,1,0,0,0,1,5,5,3,1,4,5,5,-0.405406462406962,-1.56581225366612,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"263",2,2,0.607936944,-1.883348897,-0.598078481,1,1,0,0,0,1,3,5,3,1,1,3,3,-1.73034468743594,-1.95500140211954,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"264",2,2,0.182279787,-1.968962256,0.709871256,1,0,0,0,0,1,3,5,5,1,3,1,4,-0.85603797255497,-2.41763584278387,-0.751821144860298,-0.700521104254516,-0.572480043784732
"265",2,2,0.382231301,-0.858978612,-0.612444383,1,0,0,0,0,1,5,5,1,5,5,1,3,-1.04323423993162,-1.56581225366612,-0.751821144860298,-0.700521104254516,-0.572480043784732
"266",2,2,0.615382099,0.423959662,0.955736327,1,1,0,0,0,1,5,1,5,2,5,1,3,-0.0936781356758963,-3.40949604343607,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"267",2,2,0.509242965,-1.991888192,0.76523115,1,0,0,0,0,1,5,5,5,3,5,1,3,-0.0936781356758963,-1.95500140211954,-0.751821144860298,-0.700521104254516,-0.572480043784732
"268",2,2,0.068184035,-2.861850128,0.537215117,0,0,0,0,0,0,5,5,3,2,3,3,5,-0.648460773649967,-1.75758353508006,-1.13165369411085,-1.10699228536153,-0.572480043784732
"269",2,2,0.170297387,-2.016483123,0.982245984,0,1,0,0,0,1,5,5,1,5,5,2,5,-0.648460773649967,-1.36113031943693,-0.781557363017546,-0.735944560857401,-0.572480043784732
"270",2,2,0.331963078,-1.263284416,-0.41292488,1,0,0,0,0,1,4,5,5,2,3,1,5,-0.405406462406962,-2.17240806379916,-0.751821144860298,-0.700521104254516,-0.572480043784732
"271",2,2,0.373364449,-0.944971783,1.766107051,1,1,0,0,0,1,5,5,5,4,5,3,5,0.9266933280179,-1.36113031943693,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"272",2,2,0.616470123,0.497560553,0.21230615,1,1,0,1,0,1,5,5,3,1,5,2,5,-0.0936781356758963,-2.17240806379916,0.201954427153208,7.53230675054617e-05,0.228909840824867
